509,-2
510,-4
511,-2
512,0
513,1
514,2
515,1
516,2
517,2
518,1
519,1
520,-1
521,0
522,-2
523,-1
524,0
525,1
526,1
527,0
528,3
529,2
530,1
531,2
532,2
533,3
534,1
535,0
536,0
537,-1
538,1
539,0
540,2
541,2
542,2
543,4
544,4
545,5
546,1
547,0
548,0
549,1
550,0
551,-1
552,-1
553,-2
554,-2
555,-3
556,-3
557,-2
558,-1
559,1
560,0
561,0
562,0
563,1
564,0
565,0
566,2
567,4
568,5
569,5
570,3
571,4
572,6
573,5
574,3
575,4
576,2
577,3
578,3
579,2
580,4
581,3
582,4
583,5
584,6
585,6
586,6
587,8
588,6
589,5
590,2
591,0
592,2
593,1
594,1
595,0
596,-3
597,-2
598,0
599,2
600,2
601,1
602,4
603,5
604,3
605,-2
606,-3
607,-1
608,0
609,-1
610,-5
611,-5
612,-3
613,-3
614,-2
615,-2
616,0
617,-1
618,-2
619,-2
620,-2
621,-2
622,-1
623,3
624,5
625,4
626,3
627,1
628,0
629,-1
630,-2
631,-2
632,-3
633,-2
634,-2
635,-4
636,-2
637,-4
638,-4
639,0
640,1
641,2
642,-1
643,-5
644,-4
645,-5
646,-3
647,-2
648,-2
649,-2
650,-2
651,1
652,1
653,1
654,-3
655,-2
656,3
657,2
658,2
659,0
660,-1
661,0
662,1
663,2
664,0
665,0
666,0
667,1
668,1
669,1
670,2
671,2
672,3
673,4
674,3
675,3
676,4
677,4
678,3
679,2
680,3
681,3
682,2
683,1
684,3
685,4
686,3
687,3
688,4
689,3
690,4
691,3
692,1
693,1
694,0
695,2
696,2
697,3
698,2
699,-1
700,3
701,1
702,-1
703,-1
704,-1
705,4
706,3
707,0
708,-1
709,-3
710,-1
711,0
712,-1
713,-2
714,-4
715,-2
716,-3
717,-3
718,-2
719,1
720,5
721,1
722,-2
723,-1
724,1
725,3
726,1
727,1
728,-1
729,-1
730,0
731,3
732,7
733,4
734,1
735,-1
736,0
737,2
738,-2
739,-1
740,2
741,3
742,2
743,-2
744,3
745,4
746,4
747,2
748,2
749,5
750,1
751,4
752,4
753,4
754,3
755,0
756,1
757,3
758,2
759,-1
760,-2
761,-2
762,-1
763,-1
764,2
765,3
766,1
767,0
768,-1
769,2
770,3
771,2
772,3
773,-1
774,-1
775,1
776,4
777,6
778,1
779,-1
780,-2
781,-1
782,1
783,2
784,1
785,-4
786,-3
787,1
788,3
789,0
790,-5
791,-5
792,-2
793,-1
794,0
795,-3
796,-3
797,-3
798,-4
799,-4
800,-4
801,-2
802,-3
803,-1
804,1
805,2
806,4
807,-2
808,-2
809,-1
810,0
811,2
812,1
813,1
814,-2
815,0
816,0
817,0
818,2
819,-1
820,-2
821,-5
822,-6
823,-5
824,-5
825,-3
826,-3
827,-4
828,-2
829,-3
830,-3
831,-1
832,-2
833,-2
834,-3
835,-2
836,2
837,0
838,-3
839,-4
840,-3
841,0
842,-3
843,-3
844,-2
845,-1
846,1
847,1
848,2
849,-1
850,0
851,0
852,-1
853,0
854,0
855,2
856,0
857,0
858,0
859,1
860,1
861,2
862,2
863,-3
864,-1
865,-3
866,-3
867,-3
868,-7
869,-4
870,-4
871,-5
872,-5
873,-2
874,-3
875,-5
876,-1
877,-1
878,-1
879,-3
880,-4
881,1
882,1
883,-1
884,-4
885,-2
886,3
887,1
888,-1
889,-1
890,5
891,1
892,1
893,0
894,-3
895,0
896,-5
897,-1
898,0
899,0
900,1
901,0
902,3
903,4
904,5
905,3
906,4
907,6
908,6
909,4
910,3
911,5
912,5
913,3
914,1
915,1
916,1
917,3
918,3
919,0
920,-2
921,1
922,5
923,5
924,-1
925,-2
926,1
927,2
928,5
929,0
930,1
931,3
932,0
933,1
934,1
935,1
936,0
937,0
938,-2
939,-4
940,1
941,-1
942,-1
943,2
944,3
945,5
946,1
947,1
948,3
949,2
950,3
951,1
952,4
953,4
954,2
955,-4
956,-4
957,4
958,0
959,0
960,-3
961,-1
962,3
963,-1
964,2
965,1
966,3
967,2
968,0
969,1
970,-1
971,1
972,0
973,-2
974,0
975,1
976,-1
977,0
978,3
979,4
980,2
981,-1
982,1
983,2
984,2
985,2
986,2
987,3
988,0
989,1
990,3
991,5
992,7
993,1
994,4
995,7
996,6
997,4
998,3
999,8
1000,7
1001,8
1002,3
1003,4
1004,8
1005,7
1006,3
1007,2
1008,5
1009,3
1010,3
1011,0
1012,2
1013,4
1014,5
1015,4
1016,-1
1017,-1
1018,-1
1019,1
1020,-4
1021,-5
1022,-1
1023,1
1024,6
1025,-4
1026,-3
1027,-1
1028,-3
1029,-4
1030,-10
1031,0
1032,1
1033,2
1034,-1
1035,-5
1036,0
1037,-7
1038,-1
1039,1
1040,-2
1041,-1
1042,-2
1043,4
1044,2
1045,4
1046,5
1047,2
1048,3
1049,0
1050,1
1051,-1
1052,5
1053,5
1054,-5
1055,3
1056,2
1057,0
1058,-1
1059,4
1060,7
1061,5
1062,5
1063,2
1064,2
1065,-1
1066,2
1067,-2
1068,-2
1069,2
1070,-1
1071,0
1072,0
1073,-3
1074,-5
1075,-1
1076,-2
1077,-1
1078,0
1079,4
1080,3
1081,-2
1082,-1
1083,2
1084,0
1085,-1
1086,2
1087,-7
1088,-3
1089,0
1090,-2
1091,-10
1092,-8
1093,-9
1094,-8
1095,-11
1096,-9
1097,-7
1098,-10
1099,4
1100,-18
1101,16
1102,-17
1103,13
1104,-21
1105,106
1106,1329
1107,2942
1108,4452
1109,5997
1110,7477
1111,9026
1112,10510
1113,11969
1114,13352
1115,14686
1116,15981
1117,17215
1118,18409
1119,19497
1120,20524
1121,21451
1122,22290
1123,23028
1124,23689
1125,24248
1126,24699
1127,25045
1128,25273
1129,25402
1130,25427
1131,25368
1132,25195
1133,24918
1134,24543
1135,24087
1136,23534
1137,22893
1138,22173
1139,21364
1140,20477
1141,19512
1142,18487
1143,17385
1144,16222
1145,14994
1146,13704
1147,12358
1148,10973
1149,9545
1150,8064
1151,6543
1152,4986
1153,3417
1154,1834
1155,258
1156,-1324
1157,-2900
1158,-4469
1159,-6010
1160,-7511
1161,-8963
1162,-10369
1163,-11771
1164,-13133
1165,-14422
1166,-15635
1167,-16793
1168,-17896
1169,-18961
1170,-19936
1171,-20799
1172,-21614
1173,-22375
1174,-23029
1175,-23564
1176,-24026
1177,-24396
1178,-24679
1179,-24865
1180,-24946
1181,-24934
1182,-24816
1183,-24607
1184,-24301
1185,-23904
1186,-23407
1187,-22813
1188,-22118
1189,-21341
1190,-20478
1191,-19527
1192,-18506
1193,-17409
1194,-16242
1195,-15011
1196,-13722
1197,-12376
1198,-10986
1199,-9548
1200,-8072
1201,-6570
1202,-5039
1203,-3497
1204,-1941
1205,-373
1206,1204
1207,2760
1208,4308
1209,5841
1210,7350
1211,8832
1212,10275
1213,11682
1214,13037
1215,14338
1216,15584
1217,16771
1218,17892
1219,18940
1220,19913
1221,20814
1222,21629
1223,22356
1224,22993
1225,23546
1226,24008
1227,24363
1228,24630
1229,24803
1230,24882
1231,24865
1232,24747
1233,24529
1234,24218
1235,23817
1236,23317
1237,22723
1238,22041
1239,21276
1240,20425
1241,19494
1242,18482
1243,17395
1244,16244
1245,15026
1246,13753
1247,12425
1248,11043
1249,9617
1250,8162
1251,6672
1252,5154
1253,3621
1254,2073
1255,517
1256,-1041
1257,-2598
1258,-4143
1259,-5667
1260,-7176
1261,-8655
1262,-10099
1263,-11507
1264,-12866
1265,-14176
1266,-15432
1267,-16623
1268,-17745
1269,-18804
1270,-19793
1271,-20696
1272,-21522
1273,-22265
1274,-22916
1275,-23480
1276,-23952
1277,-24331
1278,-24616
1279,-24804
1280,-24893
1281,-24883
1282,-24776
1283,-24572
1284,-24271
1285,-23875
1286,-23387
1287,-22803
1288,-22130
1289,-21372
1290,-20526
1291,-19603
1292,-18606
1293,-17533
1294,-16389
1295,-15182
1296,-13916
1297,-12592
1298,-11218
1299,-9804
1300,-8349
1301,-6864
1302,-5356
1303,-3821
1304,-2270
1305,-715
1306,848
1307,2408
1308,3953
1309,5487
1310,6999
1311,8480
1312,9930
1313,11343
1314,12709
1315,14027
1316,15288
1317,16488
1318,17625
1319,18693
1320,19687
1321,20603
1322,21442
1323,22194
1324,22856
1325,23430
1326,23913
1327,24304
1328,24597
1329,24793
1330,24891
1331,24892
1332,24796
1333,24599
1334,24309
1335,23923
1336,23442
1337,22870
1338,22208
1339,21459
1340,20627
1341,19713
1342,18719
1343,17653
1344,16520
1345,15319
1346,14057
1347,12742
1348,11379
1349,9969
1350,8519
1351,7036
1352,5525
1353,3992
1354,2444
1355,887
1356,-674
1357,-2232
1358,-3781
1359,-5314
1360,-6829
1361,-8317
1362,-9769
1363,-11185
1364,-12557
1365,-13879
1366,-15147
1367,-16354
1368,-17499
1369,-18575
1370,-19577
1371,-20503
1372,-21349
1373,-22109
1374,-22783
1375,-23369
1376,-23862
1377,-24261
1378,-24564
1379,-24773
1380,-24883
1381,-24894
1382,-24809
1383,-24627
1384,-24346
1385,-23970
1386,-23502
1387,-22939
1388,-22288
1389,-21550
1390,-20724
1391,-19819
1392,-18837
1393,-17778
1394,-16650
1395,-15459
1396,-14204
1397,-12894
1398,-11534
1399,-10128
1400,-8682
1401,-7204
1402,-5696
1403,-4165
1404,-2620
1405,-1062
1406,499
1407,2057
1408,3609
1409,5145
1410,6661
1411,8152
1412,9610
1413,11030
1414,12408
1415,13736
1416,15010
1417,16225
1418,17377
1419,18459
1420,19471
1421,20405
1422,21259
1423,22031
1424,22715
1425,23309
1426,23813
1427,24224
1428,24538
1429,24756
1430,24878
1431,24901
1432,24827
1433,24656
1434,24386
1435,24022
1436,23563
1437,23011
1438,22369
1439,21639
1440,20824
1441,19929
1442,18953
1443,17904
1444,16786
1445,15599
1446,14352
1447,13049
1448,11693
1449,10292
1450,8851
1451,7374
1452,5870
1453,4343
1454,2796
1455,1240
1456,-319
1457,-1879
1458,-3431
1459,-4969
1460,-6489
1461,-7983
1462,-9445
1463,-10870
1464,-12253
1465,-13586
1466,-14867
1467,-16090
1468,-17248
1469,-18340
1470,-19361
1471,-20303
1472,-21167
1473,-21949
1474,-22642
1475,-23247
1476,-23763
1477,-24182
1478,-24508
1479,-24739
1480,-24870
1481,-24903
1482,-24842
1483,-24680
1484,-24422
1485,-24069
1486,-23620
1487,-23078
1488,-22448
1489,-21727
1490,-20921
1491,-20035
1492,-19068
1493,-18026
1494,-16915
1495,-15736
1496,-14495
1497,-13199
1498,-11848
1499,-10453
1500,-9017
1501,-7543
1502,-6041
1503,-4517
1504,-2972
1505,-1417
1506,143
1507,1704
1508,3256
1509,4796
1510,6319
1511,7816
1512,9281
1513,10711
1514,12100
1515,13439
1516,14727
1517,15956
1518,17122
1519,18222
1520,19250
1521,20202
1522,21075
1523,21866
1524,22570
1525,23185
1526,23710
1527,24141
1528,24478
1529,24718
1530,24861
1531,24906
1532,24854
1533,24704
1534,24456
1535,24113
1536,23675
1537,23144
1538,22522
1539,21813
1540,21016
1541,20138
1542,19181
1543,18147
1544,17043
1545,15872
1546,14639
1547,13347
1548,12004
1549,10614
1550,9181
1551,7713
1552,6215
1553,4691
1554,3150
1555,1596
1556,35
1557,-1525
1558,-3079
1559,-4621
1560,-6146
1561,-7645
1562,-9116
1563,-10550
1564,-11941
1565,-13288
1566,-14582
1567,-15816
1568,-16992
1569,-18099
1570,-19134
1571,-20096
1572,-20979
1573,-21778
1574,-22493
1575,-23119
1576,-23653
1577,-24096
1578,-24445
1579,-24694
1580,-24850
1581,-24907
1582,-24865
1583,-24727
1584,-24492
1585,-24159
1586,-23730
1587,-23213
1588,-22600
1589,-21898
1590,-21114
1591,-20244
1592,-19294
1593,-18272
1594,-17174
1595,-16009
1596,-14785
1597,-13499
1598,-12160
1599,-10776
1600,-9348
1601,-7882
1602,-6387
1603,-4866
1604,-3325
1605,-1774
1606,-213
1607,1349
1608,2903
1609,4447
1610,5974
1611,7476
1612,8950
1613,10389
1614,11786
1615,13137
1616,14438
1617,15680
1618,16861
1619,17977
1620,19021
1621,19990
1622,20882
1623,21690
1624,22415
1625,23051
1626,23596
1627,24048
1628,24406
1629,24670
1630,24834
1631,24901
1632,24872
1633,24744
1634,24519
1635,24198
1636,23780
1637,23271
1638,22671
1639,21980
1640,21203
1641,20343
1642,19404
1643,18387
1644,17299
1645,16144
1646,14923
1647,13646
1648,12314
1649,10934
1650,9510
1651,8050
1652,6557
1653,5038
1654,3501
1655,1950
1656,390
1657,-1171
1658,-2727
1659,-4272
1660,-5801
1661,-7307
1662,-8784
1663,-10227
1664,-11629
1665,-12985
1666,-14292
1667,-15541
1668,-16729
1669,-17852
1670,-18905
1671,-19883
1672,-20784
1673,-21602
1674,-22337
1675,-22982
1676,-23538
1677,-24002
1678,-24370
1679,-24644
1680,-24821
1681,-24900
1682,-24880
1683,-24765
1684,-24550
1685,-24239
1686,-23834
1687,-23333
1688,-22744
1689,-22064
1690,-21295
1691,-20445
1692,-19514
1693,-18506
1694,-17427
1695,-16277
1696,-15064
1697,-13794
1698,-12467
1699,-11092
1700,-9673
1701,-8216
1702,-6727
1703,-5212
1704,-3676
1705,-2125
1706,-566
1707,995
1708,2551
1709,4100
1710,5629
1711,7138
1712,8621
1713,10066
1714,11474
1715,12837
1716,14148
1717,15404
1718,16600
1719,17728
1720,18790
1721,19778
1722,20686
1723,21515
1724,22258
1725,22913
1726,23480
1727,23953
1728,24332
1729,24617
1730,24803
1731,24893
1732,24886
1733,24779
1734,24576
1735,24277
1736,23880
1737,23392
1738,22812
1739,22139
1740,21383
1741,20542
1742,19618
1743,18621
1744,17548
1745,16407
1746,15201
1747,13937
1748,12616
1749,11246
1750,9832
1751,8380
1752,6894
1753,5382
1754,3849
1755,2299
1756,742
1757,-818
1758,-2378
1759,-3925
1760,-5457
1761,-6970
1762,-8453
1763,-9903
1764,-11317
1765,-12682
1766,-14000
1767,-15264
1768,-16465
1769,-17602
1770,-18673
1771,-19666
1772,-20585
1773,-21425
1774,-22175
1775,-22842
1776,-23420
1777,-23903
1778,-24293
1779,-24590
1780,-24788
1781,-24887
1782,-24893
1783,-24796
1784,-24605
1785,-24317
1786,-23932
1787,-23454
1788,-22884
1789,-22224
1790,-21475
1791,-20644
1792,-19730
1793,-18740
1794,-17676
1795,-16543
1796,-15343
1797,-14086
1798,-12772
1799,-11407
1800,-9998
1801,-8549
1802,-7066
1803,-5557
1804,-4027
1805,-2477
1806,-921
1807,640
1808,2199
1809,3747
1810,5283
1811,6798
1812,8285
1813,9740
1814,11157
1815,12529
1816,13854
1817,15123
1818,16331
1819,17478
1820,18553
1821,19557
1822,20486
1823,21331
1824,22095
1825,22772
1826,23357
1827,23852
1828,24255
1829,24559
1830,24769
1831,24882
1832,24896
1833,24812
1834,24632
1835,24353
1836,23980
1837,23514
1838,22954
1839,22304
1840,21566
1841,20744
1842,19838
1843,18857
1844,17802
1845,16675
1846,15484
1847,14233
1848,12924
1849,11565
1850,10162
1851,8716
1852,7238
1853,5733
1854,4202
1855,2656
1856,1100
1857,-462
1858,-2020
1859,-3570
1860,-5109
1861,-6625
1862,-8116
1863,-9575
1864,-10997
1865,-12374
1866,-13705
1867,-14980
1868,-16196
1869,-17350
1870,-18434
1871,-19447
1872,-20384
1873,-21240
1874,-22012
1875,-22699
1876,-23297
1877,-23801
1878,-24214
1879,-24530
1880,-24750
1881,-24875
1882,-24900
1883,-24828
1884,-24658
1885,-24391
1886,-24028
1887,-23572
1888,-23021
1889,-22381
1890,-21654
1891,-20840
1892,-19945
1893,-18973
1894,-17923
1895,-16806
1896,-15623
1897,-14376
1898,-13075
1899,-11721
1900,-10321
1901,-8882
1902,-7407
1903,-5903
1904,-4376
1905,-2832
1906,-1275
1907,284
1908,1845
1909,3396
1910,4935
1911,6455
1912,7949
1913,9412
1914,10839
1915,12221
1916,13557
1917,14840
1918,16062
1919,17222
1920,18316
1921,19336
1922,20281
1923,21147
1924,21929
1925,22625
1926,23233
1927,23748
1928,24172
1929,24498
1930,24730
1931,24865
1932,24901
1933,24840
1934,24681
1935,24425
1936,24074
1937,23629
1938,23087
1939,22459
1940,21741
1941,20935
1942,20050
1943,19086
1944,18045
1945,16936
1946,15760
1947,14520
1948,13225
1949,11877
1950,10482
1951,9047
1952,7575
1953,6075
1954,4550
1955,3007
1956,1452
1957,-108
1958,-1669
1959,-3221
1960,-4762
1961,-6285
1962,-7782
1963,-9249
1964,-10680
1965,-12069
1966,-13409
1967,-14699
1968,-15929
1969,-17096
1970,-18197
1971,-19226
1972,-20181
1973,-21054
1974,-21847
1975,-22552
1976,-23170
1977,-23697
1978,-24130
1979,-24468
1980,-24710
1981,-24857
1982,-24903
1983,-24854
1984,-24705
1985,-24460
1986,-24119
1987,-23684
1988,-23155
1989,-22535
1990,-21826
1991,-21032
1992,-20156
1993,-19199
1994,-18169
1995,-17065
1996,-15896
1997,-14666
1998,-13375
1999,-12033
2000,-10644
2001,-9212
2002,-7744
2003,-6248
2004,-4723
2005,-3182
2006,-1630
2007,-68
2008,1492
2009,3045
2010,4590
2011,6114
2012,7613
2013,9085
2014,10519
2015,11912
2016,13261
2017,14555
2018,15790
2019,16966
2020,18075
2021,19112
2022,20075
2023,20959
2024,21760
2025,22475
2026,23105
2027,23641
2028,24084
2029,24435
2030,24687
2031,24844
2032,24904
2033,24865
2034,24725
2035,24494
2036,24163
2037,23736
2038,23220
2039,22608
2040,21909
2041,21126
2042,20258
2043,19310
2044,18288
2045,17192
2046,16030
2047,14806
2048,13521
2049,12185
2050,10800
2051,9373
2052,7909
2053,6416
2054,4894
2055,3355
2056,1803
2057,243
2058,-1318
2059,-2873
2060,-4417
2061,-5944
2062,-7446
2063,-8921
2064,-10360
2065,-11757
2066,-13110
2067,-14410
2068,-15653
2069,-16835
2070,-17952
2071,-18995
2072,-19968
2073,-20860
2074,-21670
2075,-22397
2076,-23034
2077,-23581
2078,-24035
2079,-24395
2080,-24659
2081,-24827
2082,-24896
2083,-24868
2084,-24743
2085,-24520
2086,-24201
2087,-23787
2088,-23279
2089,-22679
2090,-21992
2091,-21217
2092,-20360
2093,-19421
2094,-18408
2095,-17322
2096,-16167
2097,-14951
2098,-13672
2099,-12343
2100,-10965
2101,-9541
2102,-8082
2103,-6592
2104,-5073
2105,-3537
2106,-1987
2107,-426
2108,1133
2109,2689
2110,4236
2111,5764
2112,7270
2113,8749
2114,10191
2115,11595
2116,12954
2117,14259
2118,15511
2119,16700
2120,17824
2121,18879
2122,19859
2123,20761
2124,21583
2125,22318
2126,22966
2127,23526
2128,23990
2129,24363
2130,24637
2131,24816
2132,24899
2133,24880
2134,24766
2135,24555
2136,24247
2137,23843
2138,23347
2139,22757
2140,22079
2141,21315
2142,20465
2143,19536
2144,18531
2145,17452
2146,16305
2147,15094
2148,13823
2149,12500
2150,11124
2151,9707
2152,8252
2153,6762
2154,5248
2155,3713
2156,2162
2157,604
2158,-956
2159,-2515
2160,-4061
2161,-5593
2162,-7104
2163,-8583
2164,-10032
2165,-11440
2166,-12803
2167,-14116
2168,-15374
2169,-16569
2170,-17703
2171,-18765
2172,-19752
2173,-20666
2174,-21494
2175,-22239
2176,-22899
2177,-23466
2178,-23941
2179,-24325
2180,-24610
2181,-24800
2182,-24894
2183,-24887
2184,-24783
2185,-24583
2186,-24286
2187,-23893
2188,-23407
2189,-22829
2190,-22160
2191,-21405
2192,-20566
2193,-19646
2194,-18647
2195,-17579
2196,-16437
2197,-15233
2198,-13971
2199,-12650
2200,-11281
2201,-9870
2202,-8416
2203,-6932
2204,-5421
2205,-3885
2206,-2338
2207,-781
2208,782
2209,2339
2210,3887
2211,5422
2212,6933
2213,8418
2214,9872
2215,11283
2216,12653
2217,13971
2218,15235
2219,16440
2220,17579
2221,18650
2222,19647
2223,20567
2224,21408
2225,22164
2226,22829
2227,23410
2228,23897
2229,24287
2230,24587
2231,24786
2232,24889
2233,24897
2234,24803
2235,24613
2236,24328
2237,23945
2238,23469
2239,22902
2240,22242
2241,21498
2242,20668
2243,19755
2244,18768
2245,17706
2246,16572
2247,15377
2248,14118
2249,12805
2250,11442
2251,10032
2252,8586
2253,7104
2254,5594
2255,4063
2256,2515
2257,957
2258,-603
2259,-2163
2260,-3713
2261,-5247
2262,-6764
2263,-8251
2264,-9707
2265,-11127
2266,-12500
2267,-13825
2268,-15096
2269,-16306
2270,-17453
2271,-18532
2272,-19537
2273,-20467
2274,-21316
2275,-22080
2276,-22759
2277,-23347
2278,-23844
2279,-24249
2280,-24556
2281,-24766
2282,-24883
2283,-24897
2284,-24817
2285,-24639
2286,-24361
2287,-23992
2288,-23527
2289,-22968
2290,-22319
2291,-21584
2292,-20762
2293,-19860
2294,-18880
2295,-17825
2296,-16702
2297,-15512
2298,-14261
2299,-12955
2300,-11596
2301,-10193
2302,-8750
2303,-7271
2304,-5765
2305,-4236
2306,-2690
2307,-1135
2308,427
2309,1987
2310,3537
2311,5075
2312,6593
2313,8083
2314,9544
2315,10967
2316,12346
2317,13677
2318,14953
2319,16171
2320,17326
2321,18413
2322,19426
2323,20365
2324,21223
2325,21996
2326,22686
2327,23283
2328,23791
2329,24206
2330,24524
2331,24747
2332,24873
2333,24899
2334,24828
2335,24662
2336,24396
2337,24037
2338,23582
2339,23033
2340,22396
2341,21670
2342,20857
2343,19966
2344,18994
2345,17946
2346,16832
2347,15649
2348,14404
2349,13105
2350,11751
2351,10352
2352,8916
2353,7440
2354,5935
2355,4410
2356,2865
2357,1310
2358,-250
2359,-1810
2360,-3364
2361,-4901
2362,-6422
2363,-7916
2364,-9379
2365,-10807
2366,-12191
2367,-13527
2368,-14810
2369,-16035
2370,-17197
2371,-18292
2372,-19315
2373,-20261
2374,-21129
2375,-21914
2376,-22610
2377,-23219
2378,-23740
2379,-24162
2380,-24494
2381,-24728
2382,-24863
2383,-24903
2384,-24845
2385,-24687
2386,-24433
2387,-24086
2388,-23638
2389,-23101
2390,-22475
2391,-21757
2392,-20957
2393,-20073
2394,-19109
2395,-18072
2396,-16964
2397,-15788
2398,-14550
2399,-13256
2400,-11909
2401,-10516
2402,-9082
2403,-7611
2404,-6110
2405,-4586
2406,-3043
2407,-1489
2408,72
2409,1632
2410,3186
2411,4727
2412,6249
2413,7747
2414,9214
2415,10647
2416,12036
2417,13378
2418,14667
2419,15900
2420,17069
2421,18171
2422,19203
2423,20157
2424,21036
2425,21830
2426,22537
2427,23156
2428,23686
2429,24122
2430,24462
2431,24707
2432,24855
2433,24905
2434,24857
2435,24712
2436,24469
2437,24131
2438,23697
2439,23170
2440,22553
2441,21846
2442,21054
2443,20179
2444,19226
2445,18196
2446,17095
2447,15926
2448,14697
2449,13408
2450,12065
2451,10679
2452,9247
2453,7779
2454,6283
2455,4760
2456,3218
2457,1667
2458,105
2459,-1456
2460,-3009
2461,-4553
2462,-6078
2463,-7578
2464,-9051
2465,-10486
2466,-11880
2467,-13229
2468,-14524
2469,-15762
2470,-16941
2471,-18050
2472,-19089
2473,-20054
2474,-20940
2475,-21743
2476,-22462
2477,-23091
2478,-23630
2479,-24078
2480,-24429
2481,-24685
2482,-24841
2483,-24905
2484,-24867
2485,-24731
2486,-24501
2487,-24171
2488,-23750
2489,-23235
2490,-22625
2491,-21929
2492,-21148
2493,-20281
2494,-19337
2495,-18316
2496,-17222
2497,-16062
2498,-14839
2499,-13557
2500,-12222
2501,-10838
2502,-9412
2503,-7950
2504,-6455
2505,-4935
2506,-3397
2507,-1844
2508,-285
2509,1276
2510,2832
2511,4377
2512,5904
2513,7408
2514,8883
2515,10324
2516,11723
2517,13076
2518,14379
2519,15623
